image,modal,model,frequency_metric,frequency_group,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,Dice,IoU,Boundary_IoU,HD95,MAE
gas_d3507b050bb21b0e,NBI,swin_unet,boundary_freq_gap,low,0.729888916015625,0.0005744078596528,0.0007733413829583,0.0007176485898533,6.165676056433004e-05,0.8992982369132343,0.8170226187257817,0.262801453584407,59.682493245507096,0.1618702113628387
gas_d408f819ded9e6e1,NBI,swin_unet,boundary_freq_gap,high,0.540679931640625,0.0003574680431323,0.0006550866452521,0.0003992774686777,0.0005251458397629,0.7663480247018019,0.6212027703490366,0.1016117729502452,58.25118014437784,0.2201849520206451
gas_d432ada3aa0c2fcb,NBI,swin_unet,boundary_freq_gap,low,0.4064178466796875,0.0002369213331118,0.0004789816800287,0.00067330110203,0.0001463766438096,0.8121471923942107,0.6837102940651016,0.1312268257294857,41.038396424293566,0.1764190047979354
gas_d4fa6917dcba3623,NBI,swin_unet,boundary_freq_gap,mid,0.470916748046875,0.0005406459466671,0.0008037566807403,0.0007052393407257,0.000249967194816,0.8842450509546679,0.7925082937891068,0.25,33.99703467160408,0.0984733700752258
gas_d5bfa909e34b6744,NBI,swin_unet,boundary_freq_gap,low,0.0588836669921875,0.0002334801958749,0.0003567598344825,0.0001049119446436,5.4629162856890674e-05,0.7740916271721959,0.6314432989690721,0.0772986167615947,12.529964086141668,0.0341996178030967
gas_d6d6205e5dea247,NBI,swin_unet,boundary_freq_gap,low,0.1190338134765625,0.0006759730461775,0.0008590792923885,0.0003884990765809,9.4269740412101e-05,0.6631403663434224,0.4960433763188746,0.1045751633986928,53.78020522316624,0.0685387402772903
gas_d7ae605323711791,NBI,swin_unet,boundary_freq_gap,high,0.03076171875,0.0013544746996714,0.0022405369274428,0.0004685431656126,0.0004196400373217,0.3042792348649181,0.1794394697057797,0.0312061711079943,77.8781043303693,0.140625
gas_d82103daceec3edb,NBI,swin_unet,boundary_freq_gap,low,0.334747314453125,0.0009217787587888,0.000914654160457,0.0002915840951955,0.0001474405383351,0.8218404907975461,0.6975630077067277,0.1296690536094445,39.55438513755132,0.1446906924247741
gas_d87a608e680af548,NBI,swin_unet,boundary_freq_gap,mid,0.13446044921875,0.0007520296776159,0.0011198454763456,0.0008996437071046,0.0002203456426598,0.0335228100859932,0.0170471390453602,0.0355603448275862,82.25568205805533,0.1321548223495483
gas_d8fcc57878b528fa,NBI,swin_unet,boundary_freq_gap,low,0.28509521484375,0.0002849954594833,0.0005071698258175,0.0002691998185065,7.30847019805522e-05,0.945239137019959,0.8961644010466526,0.3391752577319588,8.94427190999916,0.0324258618056774
gas_d930c0172e2f84d,NBI,swin_unet,boundary_freq_gap,high,0.2460174560546875,0.0010553447230425,0.0013828723715256,0.0006734316911148,0.000560574783832,0.8551565263894031,0.7469637082285303,0.1823089700996677,34.931259813814385,0.0701729878783226
gas_d97f86f83a90b000,NBI,swin_unet,boundary_freq_gap,low,0.7013702392578125,0.0003841107752532,0.0006031626648609,0.0004406328079283,0.0001370202230984,0.9050241306768964,0.8265242696502232,0.1987829614604462,25.0,0.1223692595958709
gas_d9bbfaacd3c884df,NBI,swin_unet,boundary_freq_gap,high,0.48883056640625,0.0006647785942007,0.0009142345444072,0.0004599862787488,0.0005418806912315,0.9256432663365376,0.8615790615284505,0.1888979259861732,20.454138861711005,0.0763113871216774
gas_da6e61c95917e60a,NBI,swin_unet,boundary_freq_gap,mid,0.3610076904296875,0.0007178293115034,0.0008181021457683,0.0003365331138416,0.0001894149135687,0.819711481891135,0.6945009371136899,0.1803369746343269,49.03058246332401,0.1526825577020645
gas_db2d2b3ddee5dd36,NBI,swin_unet,boundary_freq_gap,mid,0.2994384765625,0.0006632217781853,0.0014862992115993,0.0009839929644609,0.0001775551614694,0.472250354466275,0.3091150149154789,0.0784211893014801,63.39079395273448,0.207708865404129
gas_dbdcaaa38b9d4c82,NBI,swin_unet,boundary_freq_gap,low,0.795654296875,0.0003001187198014,0.0003714407624661,0.0003370194326484,7.793595709624119e-05,0.536785589943745,0.3668536793067174,0.0,63.52952069707436,0.5038065910339355
gas_dcbdd7f290517b1c,NBI,swin_unet,boundary_freq_gap,high,0.660491943359375,0.0005407716170224,0.0010750608773632,0.0005967786259373,0.00098454939132,0.9652032223186684,0.9327466446903696,0.385643375334097,10.295630140987,0.0455396994948387
gas_dd196da4e6e194d3,NBI,swin_unet,boundary_freq_gap,low,0.0767364501953125,0.0003610725440501,0.0003958211583321,6.968768007418667e-05,0.000151152214493,0.7739641733898537,0.6312737006468883,0.1709254143646408,20.01873829587559,0.0329440385103225
gas_dd91924e5437ea6c,NBI,swin_unet,boundary_freq_gap,high,0.6156768798828125,0.0002310329800847,0.0006711591033048,0.0005479204558009,0.0007186914799807,0.988074233810364,0.9764295631397112,0.6896260894011808,2.23606797749979,0.0145487878471612
gas_de204be08feebc22,NBI,swin_unet,boundary_freq_gap,low,0.2144927978515625,0.0003987049627404,0.0005963097203225,0.0003019972063149,1.738311032217668e-05,0.887735368956743,0.7981332357247438,0.2501485442661913,18.324579413349223,0.0439652428030967
gas_de9e7a2cbd826e17,NBI,swin_unet,boundary_freq_gap,mid,0.382781982421875,0.0005565476752598,0.0006577882694858,0.0002054772478977,0.0001815201433172,0.9186152970578774,0.8494805729714887,0.1936883629191321,15.097938600204529,0.0655492693185806
gas_dec67f3edfbe85e1,NBI,swin_unet,boundary_freq_gap,high,0.7037506103515625,0.0002275890603129,0.0007251893889022,0.0005009667932166,0.0006739458833345,0.7192028662590685,0.5615275419600857,0.2185888937987921,129.00387591076478,0.3139548897743225
gas_e0a34e3c8587f6de,NBI,swin_unet,boundary_freq_gap,low,0.295440673828125,0.000791988126269,0.0011402431947639,0.0004176188520985,0.0001703827266279,0.8131715771230502,0.6851635514018691,0.1306980056980057,34.701577312801035,0.12890625
gas_e1db9264059d346c,NBI,swin_unet,boundary_freq_gap,low,0.183441162109375,8.693532495276518e-05,0.0001757351041623,0.0001064788725574,0.0001317206410435,0.8138640799668776,0.6861474020145607,0.1558592614132015,25.026861650953105,0.0627192258834838
gas_e2ae7f2a76e15ef6,NBI,swin_unet,boundary_freq_gap,low,0.3780517578125,0.0005185232559776,0.0005627936553734,0.0002572921472839,8.64284888386184e-05,0.8725495461625221,0.7739138719512195,0.0987699651184138,23.095423458130163,0.0945870503783226
gas_e34cbca0a4d0e90e,NBI,swin_unet,boundary_freq_gap,mid,0.739166259765625,0.0003594450612872,0.0007552795313435,0.0007497835021079,0.0002157394267804,0.7806129159542285,0.6401682666379032,0.0926609924522241,59.48403008958043,0.2659438848495483
gas_e53cd99354633966,NBI,swin_unet,boundary_freq_gap,mid,0.7516632080078125,0.0002777524314724,0.0005440894970396,0.0004308892036024,0.0001944477341031,0.7895133246799032,0.6522280176864624,0.0251220212460522,65.05382386916237,0.2617785334587097
gas_e583301bb1c36711,NBI,swin_unet,boundary_freq_gap,mid,0.235137939453125,0.0013273315762962,0.0016254195359221,0.0006935804381087,0.0002663936956177,0.7503390979993219,0.6004341632182348,0.0975303474257011,39.21096733504024,0.1173867955803871
gas_e67203a89a0ba9ed,NBI,swin_unet,boundary_freq_gap,low,0.4930572509765625,0.0003141653636707,0.0003123598563552,0.0001765878058371,9.232787181708624e-05,0.8432468606070149,0.7289773694061596,0.0798461538461538,51.93505141742779,0.1587212979793548
gas_e7116ce4b5450f72,NBI,swin_unet,boundary_freq_gap,low,0.2608184814453125,0.000778136917806,0.0009239250758834,0.0004902183113864,0.0001591296773577,0.7354827747334438,0.5816312819134641,0.098792722326135,62.36162533585137,0.124103158712387
gas_e76454e64617dda7,NBI,swin_unet,boundary_freq_gap,mid,0.142730712890625,0.001099496431557,0.0012237631135236,0.0002220096614252,0.0003222071612769,0.9070580972631868,0.8299234341659345,0.2106712564543889,8.494089729900413,0.0270049422979354
gas_e927cf62faa2adc4,NBI,swin_unet,boundary_freq_gap,high,0.5327606201171875,0.00096028417555,0.0016639856243206,0.0008210129576982,0.0007213209547299,0.9349712286018363,0.8778835405304698,0.2035504998276456,13.42199029230998,0.0718470960855484
gas_e96e8099af2efd07,NBI,swin_unet,boundary_freq_gap,high,0.2198333740234375,0.0008890481260249,0.0010996932999249,0.0004498736690904,0.0008839177316694,0.8766019417475728,0.7803128510932503,0.1587017633529261,17.846419151666076,0.0506616719067096
gas_e97954e7927ce65f,NBI,swin_unet,boundary_freq_gap,high,0.545166015625,0.0007245025605937,0.0012890349326559,0.000413503702595,0.0004667720906818,0.9392627479394984,0.8854810615116636,0.3279366172924561,17.9665631459995,0.0668247789144516
gas_e9828f3dc46f3565,NBI,swin_unet,boundary_freq_gap,mid,0.182830810546875,0.0007074818725395,0.0009817074455937,0.0006832304793028,0.000333624244692,0.8525045262522631,0.7429262648574735,0.3157099697885196,30.71056666752481,0.0487085469067096
gas_eb60c3f09bb57267,NBI,swin_unet,boundary_freq_gap,high,0.3895263671875,0.0006043838675455,0.0010728834625785,0.0008628939333754,0.0004330799723311,0.9408376828735248,0.8882847016555809,0.2805017103762828,12.36931687685298,0.0458585768938064
gas_ec9139c51753a679,NBI,swin_unet,boundary_freq_gap,high,0.5187835693359375,0.0014286034346739,0.0012379016751757,0.0004619697991477,0.00061077024696,0.94404781670264,0.8940251572327044,0.2046511627906976,14.475380228211364,0.0604472272098064
gas_ecb03379390103e6,NBI,swin_unet,boundary_freq_gap,mid,0.375823974609375,0.0003236857437982,0.0006310337051636,0.0004016572685476,0.0003625121566733,0.8386951883667396,0.7222007348675304,0.0959038991729027,24.31868879645563,0.1145168989896774
gas_ecc67fed92e9bbec,NBI,swin_unet,boundary_freq_gap,high,0.9031982421875,0.0003633570876473,0.0004798370299125,0.0003490968467672,0.0006134020561952,0.9908888349621656,0.9819421975427396,0.6782342434294463,3.605551275463989,0.0164620541036129
gas_ee1a49eaf89ca25a,NBI,swin_unet,boundary_freq_gap,low,0.0678558349609375,0.0002191597560025,0.0002467016390287,4.8076080958816106e-05,3.628976824999756e-05,0.3786893979754928,0.2335699263932702,0.0521313364055299,48.0936586256442,0.1162109375
gas_ee87b6021cef37fd,NBI,swin_unet,boundary_freq_gap,low,0.150848388671875,0.0004786901766061,0.000184965514286,0.0001507143526286,4.632680523165833e-05,0.6539789401001208,0.4858608528374479,0.0200044454323182,44.48757933099707,0.1597975194454193
gas_ef162dab0f6e54b6,NBI,swin_unet,boundary_freq_gap,high,0.1928253173828125,0.0005525989269654,0.0017647168799353,0.0011038782747731,0.0004018087286788,0.3629586400346392,0.221716230824076,0.1123485736615865,157.41982086128797,0.674406111240387
gas_efad9fc0ec49de7c,NBI,swin_unet,boundary_freq_gap,mid,0.7630157470703125,0.0001703013792327,0.0003332519143858,0.0002496830455402,0.0003814299533716,0.8559604746421181,0.7481913479994095,0.247481764501563,41.01219330881976,0.2039421200752258
gas_efb81e49031e74f6,NBI,swin_unet,boundary_freq_gap,high,0.7826995849609375,0.0006393683359754,0.0013742373606448,0.0008698297948361,0.0008873469131806,0.9839475064273928,0.9684022357621228,0.5718856655290102,5.656854249492381,0.025011958554387
gas_efd8f104ad0bf30a,NBI,swin_unet,boundary_freq_gap,mid,0.2441558837890625,0.0010016430804043,0.0008667148295717,0.0004535853538827,0.0002683892988416,0.8246413214696241,0.7016082294986961,0.086717630195891,29.05166278062295,0.0820910409092903
gas_f0044600b492963f,NBI,swin_unet,boundary_freq_gap,high,0.175079345703125,0.0008708871095394,0.001206521571011,0.0006125107086221,0.0004151015237853,0.9130387223802232,0.8399919492804669,0.257403906742281,9.899494936611664,0.031688455492258
gas_f11877fecf2b89ef,NBI,swin_unet,boundary_freq_gap,mid,0.099090576171875,0.0003731159122175,0.0004113677554054,0.0001977979112982,0.00019596601789,0.8026797864545169,0.6703969225389054,0.1678748569248378,16.0,0.0375677607953548
gas_f1f548c0915503aa,NBI,swin_unet,boundary_freq_gap,mid,0.474456787109375,0.0001778928294847,0.0005032018148407,0.0008277177926815,0.0002028954084845,0.6999422025282689,0.5383931421275819,0.0761965743556907,62.0,0.4035196006298065
gas_f2dbf6021790f01e,NBI,swin_unet,boundary_freq_gap,high,0.4171295166015625,0.0007202215377725,0.0012835853123087,0.0007423738683327,0.0009028539545589,0.6822188641229064,0.5177027091595394,0.0055919784033937,64.18176506775741,0.201171875
gas_f36058d5367563b1,NBI,swin_unet,boundary_freq_gap,mid,0.30804443359375,0.0004894512988988,0.0007301266400092,0.0005781708499894,0.0002604761680551,0.890927624872579,0.8033088235294118,0.3429855217174238,44.21286281271887,0.0746372789144516
gas_f5669aac28bc3feb,NBI,swin_unet,boundary_freq_gap,high,0.375823974609375,0.0022144349605963,0.0020984360591318,0.0010939077817082,0.0014174638649677,0.9394126324259086,0.8857475217479264,0.2556661724210972,10.816653826391969,0.0450215227901935
gas_f56852dbddee5f0f,NBI,swin_unet,boundary_freq_gap,mid,0.330169677734375,0.0006176571847949,0.0006960915567072,0.0003285882633111,0.000369457508053,0.9172038933131084,0.8470698108802241,0.2921780986762936,15.524174696260024,0.0522161982953548
gas_f58054994167fabd,NBI,swin_unet,boundary_freq_gap,mid,0.0321044921875,0.0007370083818422,0.0007011414237152,0.0001673860526448,0.0002115175696248,0.7459231983166754,0.5947986577181208,0.1902597402597402,11.180339887498947,0.0192522313445806
gas_f5a99e65973233cc,NBI,swin_unet,boundary_freq_gap,mid,0.68670654296875,0.0004070007394446,0.0008496682615198,0.0006935291713829,0.0003007787303003,0.9780073501750732,0.9569612367981424,0.4797019023337909,7.0,0.0302933678030967
gas_f5d950074ed5d805,NBI,swin_unet,boundary_freq_gap,high,0.3753509521484375,0.001301035275705,0.001491770560869,0.0011535868638175,0.000452144621647,0.6249881126728417,0.4545328796303981,0.1120127287191726,76.69419795525604,0.392956793308258
gas_f60a679ed0cb6ef9,NBI,swin_unet,boundary_freq_gap,low,0.0443267822265625,0.0007046507424352,0.0007247393878039,8.208470386060628e-05,0.0001604948468817,0.737868192413647,0.5846205507051713,0.2108501118568232,15.739877694587374,0.0246532205492258
gas_f724662bf186b831,NBI,swin_unet,boundary_freq_gap,low,0.5284881591796875,0.0004805017610076,0.0004583824978995,0.0002834165432507,0.0001528678194886,0.8463270861484833,0.7335936173824478,0.1159494535519125,31.0,0.1563895046710968
gas_f8d5fe19bc20398d,NBI,swin_unet,boundary_freq_gap,mid,0.250244140625,0.0005064727941815,0.0005226496666276,0.0002055326947679,0.0002408367375465,0.8413089052957797,0.7260855884203902,0.2228631358154169,46.01521098156712,0.0693957284092903
gas_fb01238849257814,NBI,swin_unet,boundary_freq_gap,mid,0.504486083984375,0.0022380101703795,0.0023991593713183,0.0012872724166691,0.00020332759877,0.8751688968312775,0.7780447165497734,0.2539300906232661,54.56724031799825,0.1141581609845161
gas_fb1eff37ac372a6b,NBI,swin_unet,boundary_freq_gap,low,0.4565887451171875,0.0002189451600955,0.0005933282941044,0.000377099696051,9.215911742304151e-05,0.8109063367836405,0.6819532908704883,0.0758398122341205,46.66904755831214,0.208984375
gas_fc1bdde8b86c764,NBI,swin_unet,boundary_freq_gap,high,0.5222930908203125,0.0003451932995055,0.0007128961904156,0.0006334217128809,0.0005338617469787,0.96772698302335,0.9374719353390212,0.4339100346020761,10.198039027185567,0.0333027727901935
gas_fc4f473955212364,NBI,swin_unet,boundary_freq_gap,low,0.6528472900390625,0.0005916623184016,0.0008009826209187,0.0006374109718012,8.386559797881623e-05,0.9263680819684856,0.8628358252118338,0.2421711899791231,43.382023926967726,0.0945272669196128
gas_fcbb94f5ec2a995f,NBI,swin_unet,boundary_freq_gap,low,0.129852294921875,0.0006914252794749,0.0009243798544875,0.0003663421027697,0.0001597978400605,0.8914503816793893,0.8041592067208374,0.2467732022126613,8.06225774829855,0.0283402428030967
gas_fd5d206052172251,NBI,swin_unet,boundary_freq_gap,low,0.0838165283203125,9.378176541204844e-05,0.0001173380748562,5.118396816016096e-05,3.886275943335883e-05,0.7348365670337353,0.5808234318872617,0.0469863901490602,24.722451480406352,0.0604671537876129
gas_fde2c78353fba31a,NBI,swin_unet,boundary_freq_gap,low,0.3415679931640625,0.0004532377581921,0.0008970525449793,0.0004859244361898,5.845874044531688e-05,0.8481250469677614,0.7362995824634656,0.3220018885741265,63.200473835603226,0.1208346635103225
gas_fe01990e5b0e1367,NBI,swin_unet,boundary_freq_gap,low,0.1845245361328125,0.0004401917714741,0.0004548161322484,0.0001554719425022,9.502369943955987e-05,0.7853255885050443,0.6465317628108326,0.1547151277013752,27.664946102229703,0.0699736922979354
gas_fe043c2fd0194fc6,NBI,swin_unet,boundary_freq_gap,high,0.71295166015625,0.0002898531546026,0.0007711111742708,0.0004628414511105,0.000699126075767,0.9365253559863972,0.8806278186867786,0.3641467816322438,36.99997772489628,0.0933713316917419
gas_fe3e3c6050d61464,NBI,swin_unet,boundary_freq_gap,low,0.3876190185546875,0.0003651590616878,0.0004262134466449,0.0002077041519112,8.42441471157629e-05,0.8269317396918826,0.7049306231119759,0.1162212554381603,34.58160315207998,0.1148557066917419
gas_fe6f2c6a1f7e188,NBI,swin_unet,boundary_freq_gap,high,0.7571563720703125,0.0003953453989441,0.0006577520534839,0.0005988389190355,0.0004961262341635,0.9902904988403632,0.980767733395624,0.6935967983991996,2.23606797749979,0.0147680165246129
gas_fec7bf40fa4121df,NBI,swin_unet,boundary_freq_gap,high,0.3976593017578125,0.0011470941842356,0.0006405131641369,0.0003362900983709,0.0013778303122853,0.9591415390105268,0.9214908414144384,0.4055409601146406,12.02287701833576,0.0319475457072258
gas_fff3fc483c7599ed,NBI,swin_unet,boundary_freq_gap,high,0.7516021728515625,0.0004557216075422,0.0013183964909338,0.0018652232068285,0.0010699851633247,0.9651103542599694,0.9325732054936512,0.3759063022866704,13.0,0.0518574602901935
gas_158f38b82da59ce2,WL,unet,scale,mid,0.21551513671875,0.0004833119122143,0.0004782106320622,0.0002049769929488,0.0001426627133034,0.8151033386327504,0.68791090835905,0.1311023622047244,27.202941017470888,0.0927136465907096
gas_1678b5e5182b088d,WL,unet,scale,mid,0.2039337158203125,0.0001850775935074,0.000320154997804,0.0002175307877622,3.7525679299205215e-05,0.8588695695249418,0.7526480291717312,0.1363856589147286,15.565971710960431,0.0567801333963871
gas_16b113179c9267aa,WL,unet,scale,low,0.0615234375,0.0001840421188979,0.0002853916850633,0.0002240063885489,0.0001761114290922,0.5720065504286678,0.4005666486778197,0.126590330788804,77.76823488458987,0.0885483101010322
gas_1726edbf713b7ed8,WL,unet,scale,high,0.3987884521484375,0.0002643030062278,0.0004130316752443,0.000473576370021,0.0001432124897825,0.8544808419517973,0.745933261742831,0.1407012871726586,26.35704639007649,0.1273118555545807
