image,modal,split,model,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,pred_fg_ratio,gt_fg_ratio
gas_429eb21b5d8fa298,WL,test,swin_unet,0.8663019693654267,0.7641381972592164,0.3856235920540651,71.1985606772073,0.121771365404129,0.514801025390625,0.0004499713607699,0.000921271832272,0.0007244847033249,0.0009748799453084,0.3962252869897959,0.5145687181122449
gas_3dea7feb55d12615,WL,test,attention_unet,0.8817769285884882,0.7885519008970525,0.1914339801230478,70.8998823653339,0.0394610986113548,0.1728668212890625,0.0007039322496674,0.0006629367565931,0.0003825784460752,0.0001801906511752,0.1607342155612245,0.1730508609693877
gas_37148,WL,test,unet,0.9043604953689248,0.8254179331306991,0.1673974722723755,70.51592988480485,0.0915776491165161,0.4744720458984375,8.120091885611661e-05,0.0003517879386549,0.0003857567510101,0.0005665493828848,0.4841159119897959,0.4734135841836734
gas_befc1d1ab417d6ea,WL,test,attention_unet,0.884102564102564,0.7922794117647058,0.3426523297491039,70.22036673350094,0.0090082911774516,0.04296875,0.0003481952636516,0.0001417094222182,5.185078103764694e-05,4.787175315272124e-05,0.0346380739795918,0.0430883290816326
gas_33401,WL,test,unet,0.8887288839656605,0.7997408293460925,0.3164163645779388,70.0,0.0400390625,0.163909912109375,3.181021752043954e-05,0.0001789196815134,0.0001522772308092,4.4718717574962654e-05,0.1956513073979592,0.1641820790816326
gas_34663,WL,test,unetpp,0.8678417985992585,0.7665375718036025,0.1557225575951706,64.53293627958402,0.1790098845958709,0.76617431640625,6.74839101910441e-05,0.0003539125186706,0.0004995528892979,0.000297156846629,0.5882892219387755,0.7662228954081632
gas_35454,WL,test,attention_unet,0.8816374487629678,0.7883288364652229,0.1320431161195492,64.11122710528554,0.1766780912876129,0.7939300537109375,2.2277487225342696e-05,0.000204983135883,0.0002471295986554,0.0002612998983603,0.6984414859693877,0.7942442602040817
gas_33529,WL,test,unet,0.8951350633835534,0.810176007689073,0.2214703168255921,64.09677945571036,0.0629783198237419,0.27764892578125,0.0001111474283457,0.0001177588195579,7.519662619126199e-05,4.360372344158902e-05,0.3223453443877551,0.2782206632653061
gas_36772,WL,test,unetpp,0.8611939145879991,0.7562252481961699,0.2581425346662367,63.0959415460183,0.1791095286607742,0.5788726806640625,4.4482128599714406e-05,0.0003368026016379,0.0003839669879895,0.0001973100023522,0.7115154655612245,0.5788424744897959
gas_32903,WL,test,swin_unet,0.9312131366463468,0.8712804849831088,0.397992700729927,63.01031621101188,0.1108697354793548,0.8581085205078125,3.4682727992918976e-05,0.0006413167667323,0.0005173847268037,0.0008564842670852,0.7531489158163265,0.8586375956632653
gas_36853,WL,test,attention_unet,0.8536846533328234,0.744720600500417,0.2678639663737103,62.89826489023138,0.1525031924247741,0.5935516357421875,0.0001415703430434,0.0004763389413257,0.0005146684224858,0.0001504395827104,0.4489397321428571,0.5933514030612245
